Read only,Read only,Read only,Read only,Read only,Read only,Read only,Can update,Can update,Read only
business_id,store_id,upc_id,sku_id,item_name,category_l1,category_l2,default_price,status,currency
880483,1974613,|29695243455|,|25794|,Petmate Stainless Steel Replendish 1 Gallon Waterer (1 ct),Dog,Dog Crates & Gates,44.99,Inactive,USD
880483,1974613,|29695222030|,|6920|,Petmate Stay Fresh Cat Pan Jumbo (1 ct),Cat,Litter Boxes,10.99,Inactive,USD
880483,1974613,|29695222016|,|26755|,Petmate Stay Fresh Hi- Back Cat Litter Pan (1 ct),Cat,Litter Boxes,14.49,Inactive,USD
880483,1974613,|29695260841|,|4813|,Petmate Swivel Bin and Rake Poop Scoop (1 ct),Dog,Dog Waste Mgmt,34.99,Inactive,USD
880483,1974613,|29695220623|,|2810|,Petmate Top Entry Litter Pan (1 ct),Cat,Litter Boxes,39.99,Inactive,USD
880483,1974613,|029695228162|,|29960|,Petmate Tufted Litter Mat 23' x 13' x 0.25' (1 ct),Cat,Cat Mats & Liners,18.99,Inactive,USD
880483,1974613,|29695212314|,|4299|,Petmate Two Door Top Load Pet Kennel Medium (1 ct),Dog,Dog Crates & Gates,54.99,Inactive,USD
880483,1974613,|29695212321|,|7451|,Petmate Two Door Top Load Pet Kennel Medium Tan (1 ct),Dog,Dry Dog Food,58.55,Inactive,USD
880483,1974613,|029695211003|,|27573|,Petmate Ultra Vari Kennel Dog Carrier 21' x 21' (1 ct),Dog,Dog Beds & Furniture,59.99,Inactive,USD
880483,1974613,|029695215513|,|27572|,Petmate Ultra Vari Kennel Dog Carrier 28' x 28' (1 ct),Dog,Dog Beds & Furniture,72.99,Inactive,USD
880483,1974613,||,|7820|,Petmate Ultra Vari Kennel for Dogs & Cats Taupe/Black 19' (1 ct),Dog,Dog Crates & Gates,26.95,Inactive,USD
880483,1974613,|29695219504|,|7987|,Petmate Vari Dog and Cat Kennel 40' (1 ct),Dog,Dog Crates & Gates,157.49,Inactive,USD
880483,1974613,|29695215520|,|27570|,Petmate Vari Kennel Pet Carrier Taupe and Black 32' x 32' (1 ct),Dog,Dog Beds & Furniture,94.99,Inactive,USD
880483,1974613,|29695215544|,|27571|,Petmate Vari Kennel Pet Carrier Taupe and Black 40' in 40' (1 ct),Dog,Dog Beds & Furniture,149.99,Inactive,USD
880483,1974613,|29695218637|,|27023|,Petmate Vari Kennel Pet Carrier Taupe Black Cage 24' (1 ct),Dog,Dog Beds & Furniture,39.99,Inactive,USD
880483,1974613,|729849160248|,|25838|,PetSafe 300 Yard Remote Training Lite Dog Collar (1 ct),Dog,Dog Collars/Leashes,109.95,Inactive,USD
880483,1974613,|729849105423|,|4367|,PetSafe Battery 6 volt (2 ct),Dog,Dog Training,8.99,Inactive,USD
880483,1974613,|759023083582|,|4766|,PetSafe Busy Buddy Bristle Bone Dog Toy Large (1 ct),Dog,Dog Bones & Rawhide,14.95,Inactive,USD
880483,1974613,|759023083575|,|4765|,PetSafe Busy Buddy Bristle Bone Dog Toy Medium (1 ct),Dog,Dog Bones & Rawhide,9.95,Inactive,USD
880483,1974613,|759023090825|,|4767|,PetSafe Busy Buddy Bristle Bone Dog Toy Small (1 ct),Dog,Dog Bones & Rawhide,6.95,Inactive,USD
880483,1974613,|729849137394|,|4755|,PetSafe Busy Buddy Kibble Nibble Dog Toy Small (1 ct),Dog,Dog Toys,9.95,Inactive,USD
880483,1974613,|759023093543|,|4752|,PetSafe Busy Buddy Magic Mushroom Dog Toy Medium/Large (1 ct),Dog,Dog Toys,14.95,Inactive,USD
880483,1974613,|759023096254|,|4773|,PetSafe Busy Buddy Natural Rawhide Rings Dog Treats Peanut Butter Size B (4.23 oz),Dog,Chewy Dog Treats,7.45,Inactive,USD
880483,1974613,|759023096261|,|4774|,PetSafe Busy Buddy Natural Rawhide Rings Dog Treats Peanut Butter Size C (6.88 oz),Dog,Chewy Dog Treats,8.45,Inactive,USD
880483,1974613,|759023084909|,|4776|,PetSafe Busy Buddy Natural Rawhide Rings Dog Treats Size B (4.23 oz),Dog,Chewy Dog Treats,6.45,Inactive,USD
880483,1974613,|759023084916|,|4777|,PetSafe Busy Buddy Natural Rawhide Rings Dog Treats Size C (6.88 oz),Dog,Chewy Dog Treats,7.45,Inactive,USD
880483,1974613,|759023085364|,|4843|,PetSafe Come With Me Kitty Harness and Bungee Cat Leash Black/Silver Medium (1 ct),Cat,Cat Collars/Leashes,12.95,Inactive,USD
880483,1974613,|759023067766|,|4872|,PetSafe Easy Walk Dog Harness Black/Silver Extra Large (1 ct),Dog,Dog Collars/Leashes,19.95,Inactive,USD
880483,1974613,|759023067759|,|4858|,PetSafe Easy Walk Dog Harness Black/Silver Large (1 ct),Dog,Dog Collars/Leashes,19.95,Inactive,USD
880483,1974613,|759023067742|,|4860|,PetSafe Easy Walk Dog Harness Black/Silver Medium (1 ct),Dog,Dog Collars/Leashes,19.95,Inactive,USD
880483,1974613,|759023073392|,|4867|,Petsafe Easy Walk Dog Harness Black/Silver Medium (1 ct),Dog,Dog Collars/Leashes,19.95,Inactive,USD
880483,1974613,|759023073453|,|4857|,PetSafe Easy Walk Dog Harness Black/Silver Medium/Large (1 ct),Dog,Dog Collars/Leashes,19.95,Inactive,USD
880483,1974613,|759023067735|,|4873|,PetSafe Easy Walk Dog Harness Black/Silver Small (1 ct),Dog,Dog Collars/Leashes,19.95,Inactive,USD
880483,1974613,|759023067650|,|4863|,PetSafe Easy Walk Dog Harness Red/Black Large (1 ct),Dog,Dry Dog Food,19.95,Inactive,USD
880483,1974613,|759023067643|,|4864|,PetSafe Easy Walk Dog Harness Red/Black Medium (1 ct),Cat,Wet Cat Food,19.95,Inactive,USD
880483,1974613,|759023019086|,|4786|,PetSafe Premier Gentle Leader Quick Release Dog Headcollar Black Large (1 ct),Dog,Dog Collars/Leashes,14.95,Inactive,USD
880483,1974613,|759023019208|,|4787|,PetSafe Premier Gentle Leader Quick Release Dog Headcollar Black Medium (1 ct),Dog,Dog Collars/Leashes,14.95,Inactive,USD
880483,1974613,|729849161269|,|4333|,PetSafe Remote Trainer Dog Collar 100 yd (1 ct),Dog,Dog Collars/Leashes,89.95,Inactive,USD
880483,1974613,|729849163683|,|27003|,Petsafe Spray Bark Control Dog Collar (1 ct),Dog,Dog Collars/Leashes,45.51,Inactive,USD
880483,1974613,|729849100329|,|4362|,PetSafe Static Basic Bark Control Collar Red (1 ct),Dog,Dog Collars/Leashes,44.99,Inactive,USD
880483,1974613,|729849129177|,|25761|,PetSafe Stay & Play Compact Wireless Fence (1 ct),Dog,Dog Crates & Gates,349.99,Inactive,USD
880483,1974613,|729849137509|,|26959|,PetSafe Training Treat Pouch Sport for Dogs Red (1 ct),Dog,Dog Bowls & Feeders,19.99,Inactive,USD
880483,1974613,|729849137486|,|4363|,PetSafe Treat Pouch Sport Black (1 ct),Dog,Dog Bowls & Feeders,19.99,Inactive,USD
880483,1974613,|729849146617|,|27452|,PetSafety Indoor Dork Bark Control (2 ct),Dog,Dog Training,44.99,Inactive,USD
880483,1974613,|871864005988|,|25754|,Petstages Beyond Bone Dog Toy Medium (1 ct),Dog,Dog Bones & Rawhide,7.56,Inactive,USD
880483,1974613,|871864002192|,|209|,Petstages Dogwood Stick Chew Dog Toy Large (1 ct),Dog,Dog Toys,22.99,Inactive,USD
880483,1974613,|871864002185|,|210|,Petstages Dogwood Stick Chew Dog Toy Medium (1 ct),Dog,Dog Toys,12.99,Inactive,USD
880483,1974613,|871864002178|,|211|,Petstages Dogwood Stick Chew Dog Toy Small (1 ct),Dog,Dog Toys,8.99,Inactive,USD
880483,1974613,|871864006336|,|25770|,Petstages Mini Stuffing Free Monkey Dog Toy (1 ct),Dog,Dog Toys,7.99,Inactive,USD
880483,1974613,|700603301237|,|6960|,Petstages Newhide Rawhide Replacement Dog Chew Large (1 ct),Dog,Dog Bones & Rawhide,25,Inactive,USD
880483,1974613,|700603301220|,|6959|,Petstages Newhide Rawhide Replacement Dog Chew Medium (1 ct),Dog,Dog Bones & Rawhide,15,Inactive,USD
880483,1974613,|850016000000|,|38066|,Primal Pet Foods Butcher's Blend Dog & Cat Food Topper Beef Recipe (2 lb),Dog,Dog Food Toppers,32.99,Inactive,USD
880483,1974613,|850016000000|,|38070|,Primal Pet Foods Butcher's Blend Dog & Cat Food Topper Chicken Recipe (2 lb),Dog,Dog Food Toppers,34.99,Inactive,USD
880483,1974613,|850016000000|,|38074|,Primal Pet Foods Butcher's Blend Dog & Cat Food Topper Lamb Recipe (2 lb),Dog,Dog Food Toppers,29.99,Inactive,USD
880483,1974613,|850016000000|,|38079|,Primal Pet Foods Butcher's Blend Dog & Cat Food Topper Pork Recipe (2 lb),Dog,Dog Food Toppers,29.99,Inactive,USD
880483,1974613,|850016000000|,|38081|,Primal Pet Foods Butcher's Blend Dog & Cat Food Topper Sardine Recipe (2 lb),Dog,Dog Food Toppers,29.99,Inactive,USD
880483,1974613,|850016000000|,|38083|,Primal Pet Foods Butcher's Blend Dog & Cat Food Topper Turkey Recipe (2 lb),Dog,Dog Food Toppers,32.99,Inactive,USD
880483,1974613,|854496000000|,|36082|,Primal Pet Foods Fresh Dog & Cat Food Toppers Awesome Squash (16 oz),Dog,Dog Food Toppers,29.99,Inactive,USD
880483,1974613,|854496000000|,|36078|,Primal Pet Foods Fresh Dog & Cat Food Toppers Omega Mussels (16 oz),Dog,Dog Food Toppers,29.99,Inactive,USD
880483,1974613,|854496000000|,|36080|,Primal Pet Foods Fresh Dog & Cat Food Toppers Power Greens (16 oz),Dog,Dog Food Toppers,29.99,Inactive,USD
880483,1974613,|854496000000|,|35823|,Primal Pet Foods Frozen Dog & Cat Food Beef Bone in Broth (20 oz),Dog,Frozen Dog Food,32.99,Inactive,USD
880483,1974613,|854496000000|,|35824|,Primal Pet Foods Frozen Dog & Cat Food Chicken Bone in Broth (20 oz),Dog,Frozen Dog Food,34.99,Inactive,USD
880483,1974613,|850334000000|,|35087|,Primal Pet Foods Pronto Raw Frozen Dog Food Beef Formula (12 oz),Dog,Canned Dog Food,34.99,Inactive,USD
880483,1974613,|850334000000|,|35088|,Primal Pet Foods Pronto Raw Frozen Dog Food Chicken Formula (12 oz),Dog,Canned Dog Food,29.99,Inactive,USD
880483,1974613,|850334000000|,|35090|,Primal Pet Foods Raw Beef Marrow Bone Frozen Dog Treat Large (1 ct),Dog,Dog Bones & Rawhide,29.99,Inactive,USD
880483,1974613,|850334000000|,|35091|,Primal Pet Foods Raw Beef Marrow Bone Frozen Dog Treat Medium (1 ct),Dog,Dog Bones & Rawhide,32.99,Inactive,USD
880483,1974613,|850334000000|,|35092|,Primal Pet Foods Raw Beef Marrow Bone Frozen Dog Treat Small (1 ct),Dog,Dog Bones & Rawhide,34.99,Inactive,USD
880483,1974613,|850334000000|,|68205|,Primal Pet Foods Raw Frozen Nuggets Cat Food Beef & Salmon Formula (3 lb),Cat,Frozen Cat Food,14.69,Inactive,USD
880483,1974613,|850334000000|,|89181|,Primal Pet Foods Raw Frozen Nuggets Cat Food Chicken & Salmon Formula (3 lb),Cat,Frozen Cat Food,8.99,Inactive,USD
880483,1974613,|854496000000|,|95147|,Primal Pet Foods Raw Frozen Nuggets Cat Food Duck Formula (3 lb),Cat,Frozen Cat Food,3.99,Inactive,USD
880483,1974613,|850334000000|,|89182|,Primal Pet Foods Raw Frozen Nuggets Cat Food Pork Formula (3 lb),Cat,Frozen Cat Food,9.99,Inactive,USD
880483,1974613,|850334000000|,|89185|,Primal Pet Foods Raw Frozen Nuggets Cat Food Turkey & Sardine Formula (3 lb),Cat,Frozen Cat Food,12.99,Inactive,USD
880483,1974613,|850334000000|,|89180|,Primal Pet Foods Raw Frozen Nuggets Cat Food Turkey Formula (3 lb),Cat,Frozen Cat Food,15.99,Inactive,USD
880483,1974613,|850334000000|,|86361|,Primal Pet Foods Raw Frozen Nuggets Cat Food Venison Formula (3 lb),Cat,Frozen Cat Food,2.99,Inactive,USD
880483,1974613,|850334004270|,|434|,Primal Raw Freeze Dried Nuggets Dog Food Pork Formula Bag (5.5 oz),Dog,Freeze Dried DogFood,15.99,Inactive,USD
880483,1974613,|850334004348|,|429|,Primal Raw Freeze-Dried Nuggets Cat Food Beef and Salmon Formula Bag (5.5 oz),Cat,Dry Cat Food,15.99,Inactive,USD
880483,1974613,|850334004355|,|427|,Primal Raw Freeze-Dried Nuggets Cat Food Chicken and Salmon Formula Bag (5.5 oz),Cat,Dry Cat Food,15.99,Inactive,USD
880483,1974613,|850334004997|,|415|,Primal Raw Freeze-Dried Nuggets Cat Food Duck Formula Bag (5.5 oz),Cat,Dry Cat Food,19.99,Inactive,USD
880483,1974613,|850334004386|,|423|,Primal Raw Freeze-Dried Nuggets Cat Food Turkey Formula Bag (5.5 oz),Cat,Dry Cat Food,15.99,Inactive,USD
880483,1974613,|850334004966|,|419|,Primal Raw Freeze-Dried Nuggets Cat Food Venison Formula Bag (5.5 oz),Cat,Freeze Dried Food,19.99,Inactive,USD
880483,1974613,|850334004317|,|431|,Primal Raw Freeze-Dried Nuggets Dog Food Beef Formula Bag (5.5 oz),Dog,Dry Dog Food,15.99,Inactive,USD
880483,1974613,|850334004362|,|425|,Primal Raw Freeze-Dried Nuggets Dog Food Duck Formula Bag (5.5 oz),Dog,Freeze Dried DogFood,18.99,Inactive,USD
880483,1974613,|850334004973|,|417|,Primal Raw Freeze-Dried Nuggets Dog Food Rabbit Formula Bag (5.5 oz),Dog,Freeze Dried DogFood,19.99,Inactive,USD
880483,1974613,|850334004959|,|421|,Primal Raw Freeze-Dried Nuggets Dog Food Venison Formula (5.5 oz),Dog,Frozen Dog Food,16.99,Inactive,USD
880483,1974613,|76484124822|,|31583|,Pro Mesh Dog Harness Fuscia with Teal 5/8' x 19/23' (1 ct),Dog,Dog Collars/Leashes,23.99,Inactive,USD
880483,1974613,|76484124891|,|31577|,Pro Mesh Dog Harness Neon Yellow 1' x 22/28' (1 ct),Dog,Dog Collars/Leashes,32.99,Inactive,USD
880483,1974613,|76484124815|,|31579|,Pro Mesh Dog Harness Neon Yellow 5/8' x 16/19' (1 ct),Dog,Dog Collars/Leashes,22.99,Inactive,USD
880483,1974613,|76484124808|,|31578|,Pro Mesh Dog Harness Neon Yellow 5/8' x 19/23' (1 ct),Dog,Dog Collars/Leashes,23.99,Inactive,USD
880483,1974613,|76484124839|,|31585|,"Pro Mesh Fuscia with Teal, 5/8' x 16-19' (1 ct)",Dog,Dog Collars/Leashes,22.99,Inactive,USD
880483,1974613,|73893415237|,|1959|,PureVita Freeze Dried Delighs Cat Treats Ahi Tuna (1.1 oz),Cat,Freeze Dried Food,4.99,Inactive,USD
880483,1974613,|73893415152|,|1960|,PureVita Freeze Dried Delighs Dog Treats Venison (2 oz),Dog,Freeze Dried DogFood,7.99,Inactive,USD
880483,1974613,|73893415244|,|1958|,PureVita Freeze Dried Delights Cat Treats Alaskan Salmon (1.1 oz),Cat,Freeze Dried Food,4.99,Inactive,USD
880483,1974613,|73893415251|,|1957|,PureVita Freeze Dried Delights Cat Treats Minnow (0.5 oz),Cat,Freeze Dried Food,4.99,Inactive,USD
880483,1974613,|73893415107|,|1961|,PureVita Freeze Dried Delights Dog Treats Beef (2.5 oz),Dog,Freeze Dried DogFood,7.99,Inactive,USD
880483,1974613,|073893173014|,|1972|,PureVita Grain Free Dry Cat Food Chicken and Peas Entree (6.6 lb),Cat,Dry Cat Food,24.99,Inactive,USD
880483,1974613,|073893470014|,|1954|,PureVita Grain Free Dry Cat Food Salmon and Peas (6.6 lb),Cat,Dry Cat Food,20.99,Inactive,USD
880483,1974613,|94036025144|,|27982|,Python No Spill Clean and Fill Aquarium Maintenance System 25' (1 ct),Fish,Filters & Pumps,59.99,Inactive,USD
880483,1974613,|94036050146|,|27985|,Python No Spill Clean and Fill Aquarium Maintenance System 50' (1 ct),Fish,Filters & Pumps,89.99,Inactive,USD
880483,1974613,|785184605011|,|25744|,Red Barn Bagel Peanut Butter Flavor Dog Treats (1 ct),Dog,Chewy Dog Treats,1.89,Inactive,USD
880483,1974613,|785184300015|,|751|,Red Barn Bargain Bag Dog Chews (2 lb),Cat,Dry Cat Food,21.99,Inactive,USD
880483,1974613,|785184255506|,|26876|,Red Barn Beef Cheek Roll Glazed with Chicken Dog Chew Treats Large (1 ct),Dog,Chewy Dog Treats,7.99,Inactive,USD
880483,1974613,|785184406007|,|25727|,Red Barn Beef Filled Bones Dog Treats Large (1 ct),Dog,Dog Bones & Rawhide,7.99,Inactive,USD
880483,1974613,|785184403006|,|25698|,Red Barn Beef Filled Bones Dog Treats Small (1 ct),Dog,Dog Bones & Rawhide,5.29,Inactive,USD
880483,1974613,|785184506431|,|26395|,Red Barn Beef Filled Hooves Dog Treats (1 ct),Dog,Chewy Dog Treats,1.49,Inactive,USD
880483,1974613,|785184100127|,|778|,Red Barn Beef Recipe Roll Dog Food (10.5 oz),Dog,Canned Dog Food,3.99,Inactive,USD
880483,1974613,|785184102046|,|776|,Red Barn Beef Recipe Roll Dog Food (3 oz),Dog,Dog Food Toppers,9.99,Inactive,USD
880483,1974613,|785184255407|,|26289|,Red Barn Braided Beef Esophagus Stick Dog Treat Large (1 ct),Dog,Chewy Dog Treats,7.29,Inactive,USD
880483,1974613,|785184255391|,|752|,Red Barn Braided Beef Esophagus Stick Dog Treats Small or Medium (1 ct),Cat,Dry Cat Food,4.99,Inactive,USD
880483,1974613,|785184000052|,|25730|,Red Barn Braided Bully Stick Dog Chew Mini (1 ct),Dog,Chewy Dog Treats,3.99,Inactive,USD
880483,1974613,|785184225028|,|25655|,Red Barn Braided Bully Stick Dog Treats 5' (1 ct),Dog,Chewy Dog Treats,6.29,Inactive,USD
880483,1974613,|785184227008|,|765|,Red Barn Braided Bully Stick Dog Treats 7' (1 ct),Dog,Chewy Dog Treats,5.99,Inactive,USD
880483,1974613,|785184206027|,|26293|,Red Barn Braided Bully Sticks Dog Treat 6' (1 ct),Dog,Chewy Dog Treats,13.49,Inactive,USD
880483,1974613,|785184229002|,|25681|,Red Barn Braided Bully Sticks Dog Treat 9' (1 ct),Dog,Dog Jerky,10.99,Inactive,USD
880483,1974613,|785184248294|,|25741|,Red Barn Braided Bully Sticks Dog Treats 12' (1 ct),Dog,Chewy Dog Treats,8.33,Inactive,USD
880483,1974613,|785184250273|,|25646|,Red Barn Bullt Twist Dog Treats (1 ct),Dog,Chewy Dog Treats,5.29,Inactive,USD
880483,1974613,|785184250129|,|25736|,Red Barn Bully Barbells Sticks Dog Treats (1 ct),Dog,Chewy Dog Treats,3.69,Inactive,USD
880483,1974613,|785184000205|,|26530|,Red Barn Bully Bites Dog Chew Bag (10 oz),Dog,Chewy Dog Treats,10.69,Inactive,USD
880483,1974613,|785184207079|,|25676|,Red Barn Bully Flat Weave Dog Treat 7' (1 ct),Dog,Chewy Dog Treats,100,Inactive,USD
880483,1974613,|785184310076|,|745|,Red Barn Bully Nuggets Dog Treats (3.9 oz),Dog,Dog Flea & Tick,6.99,Inactive,USD
880483,1974613,|785184255155|,|754|,Red Barn Bully Slices Dog Treats Vanilla (9 oz),Dog,Dog Dental Treats,13.99,Inactive,USD
880483,1974613,|785184995945|,|27321|,Red Barn Bully Sliices Dog Treats French Toast (6 lb),Dog,Dog Dental Treats,143.88,Inactive,USD
880483,1974613,|785184250143|,|756|,Red Barn Bully Springs Dog Treats 6' (1.6 oz),Dog,Dog Grooming,5.99,Inactive,USD
880483,1974613,|785184224021|,|4656|,Red Barn Bully Stick Dog Treat (1 ct),Dog,Chewy Dog Treats,12.19,Inactive,USD
880483,1974613,|785184205006|,|767|,Red Barn Bully Stick Dog Treat 5' (1 ct),Dog,Chewy Dog Treats,3.49,Inactive,USD
880483,1974613,|785184230015|,|25738|,Red Barn Bully Stick Dog Treats 30' (1 ct),Dog,Chewy Dog Treats,16.95,Inactive,USD
880483,1974613,|785184236017|,|762|,Red Barn Bully Stick Dog Treats 36' (1 ct),Bird,Pet Bird Food,24.99,Inactive,USD
880483,1974613,|785184227749|,|4565|,Red Barn Bully Twizzle Dog Treats (4 ct),Dog,Chewy Dog Treats,17.99,Inactive,USD
880483,1974613,|785184403044|,|25729|,Red Barn Cheese and Bacon Filled Bones Dog Treats Small (1 ct),Dog,Dog Bones & Rawhide,4.99,Inactive,USD
880483,1974613,|785184250228|,|25746|,Red Barn Chew A Bulls Ring Dog Treats Beef Flavor Skin & Coat Formula (1 ct),Dog,Chewy Dog Treats,4.09,Inactive,USD
880483,1974613,|785184250211|,|25739|,Red Barn Chew A Bulls Ring Joint Formula Dog Treats Peanut Butter Flavor (1 ct),Dog,Chewy Dog Treats,4.09,Inactive,USD
880483,1974613,|785184403068|,|25724|,Red Barn Chicken Filled Bones Dog Treat Small (1 ct),Dog,Dog Bones & Rawhide,4.99,Inactive,USD
880483,1974613,|785184406069|,|25728|,Red Barn Chicken Filled Bones Dog Treats Large (1 ct),Dog,Dog Bones & Rawhide,7.99,Inactive,USD
880483,1974613,|785184102053|,|774|,Red Barn Chicken Recipe Roll Dog Food (3 oz),Dog,Dog Food Toppers,11.99,Inactive,USD
880483,1974613,|756544500019|,|6811|,Red Barn Cow Hooves Dog Chews (1 ct),Dog,Dog Beds & Furniture,16.49,Inactive,USD
880483,1974613,|785184100400|,|4560|,Red Barn Dog Food Grain Fre with Beef (3 lb),Dog,Dry Dog Food,10.99,Inactive,USD
880483,1974613,|785184100417|,|4600|,Red Barn Dog Food Real Chicken (3 lb),Dog,Dry Dog Food,10.99,Inactive,USD
880483,1974613,|785184310090|,|4581|,Red Barn Dog Treats (9 oz),Dog,Chewy Dog Treats,12.19,Inactive,USD
880483,1974613,|785184310083|,|4596|,Red Barn Dog Treats Lamb ears (50 ct),Dog,Chewy Dog Treats,49.5,Inactive,USD
880483,1974613,|785184433003|,|4647|,Red Barn Dog Treats White (30 ct),Dog,Dog Bones & Rawhide,2.59,Inactive,USD
880483,1974613,|785184416112|,|26538|,Red Barn Duo Filled Bone Dog Chew Peanut Butter and Jelly Large (1 ct),Dog,Dog Bones & Rawhide,8.49,Inactive,USD
880483,1974613,|785184248249|,|757|,Red Barn Fetchers Braided Ring Dog Treats (1 ct),Dog,Dog Grooming,4.99,Inactive,USD
880483,1974613,|785184248218|,|758|,Red Barn Fetchers Regular Dog Treats (1 ct),Dog,Canned Dog Food,3.99,Inactive,USD
880483,1974613,|785184506448|,|26544|,Red Barn Filled Cow Hooves Dog Chew Cheese and Bacon (1.8 oz),Dog,Chewy Dog Treats,3.69,Inactive,USD
880483,1974613,|785184406045|,|25735|,Red Barn Filled Dog Bones Dog Treats Cheese & Bacon (1 ct),Dog,Dog Bones & Rawhide,7.99,Inactive,USD
880483,1974613,|785184602034|,|25696|,Red Barn Filled Munchie Retriever Dog Chew Peanut Butter Flavor (2 oz),Dog,Chewy Dog Treats,3.39,Inactive,USD
880483,1974613,|785184601006|,|26528|,Red Barn Filled Rolled Rawhide Dog Chew Beef (1.9 oz),Dog,Dog Bones & Rawhide,3.39,Inactive,USD
880483,1974613,|785184601013|,|26535|,Red Barn Filled Rolled Rawhide Dog Chew Chicken 6' (1 ct),Dog,Dog Bones & Rawhide,3.39,Inactive,USD
880483,1974613,|785184601037|,|26552|,Red Barn Filled Rolled Rawhide Dog Treats Peanut Butter 6' (1 ct),Dog,Dog Bones & Rawhide,3.39,Inactive,USD
880483,1974613,|785184255452|,|26762|,Red Barn Freeze Dried Beef Cuts Dog Treats (8 oz),Dog,Chewy Dog Treats,7.99,Inactive,USD
880483,1974613,|785184200148|,|26758|,Red Barn Half Elk Antler Dog Chew (1 ct),Dog,Dog Bones & Rawhide,25.99,Inactive,USD
880483,1974613,|785184401101|,|744|,Red Barn Ham Bones Dog Treats Small (1 ct),Dog,Dog Bones & Rawhide,4.99,Inactive,USD
880483,1974613,|785184255063|,|25645|,Red Barn Jumbo Twisters Dog Treats (1 ct),Dog,Chewy Dog Treats,8.29,Inactive,USD
880483,1974613,|785184450055|,|736|,Red Barn Knee Caps Dog Treats (2 ct),Dog,Dog Bones & Rawhide,5.99,Inactive,USD
880483,1974613,|785184420034|,|4562|,Red Barn Knuckle Bone Dog Treats Peanut Butter (1 ct),Dog,Dog Bones & Rawhide,10.19,Inactive,USD
880483,1974613,|785184403051|,|25745|,Red Barn Lamb Filled Bones Dog Treats (1 ct),Dog,Dog Bones & Rawhide,4.99,Inactive,USD
880483,1974613,|785184100134|,|777|,Red Barn Lamb Recipe Roll Dog Food (10.5 oz),Dog,Dog Food Toppers,4.49,Inactive,USD
880483,1974613,|785184102060|,|772|,Red Barn Lamb Recipe Roll Dog Food (3 oz),Dog,Dog Food Toppers,11.99,Inactive,USD
